"Header Size"           ,15              
"Model Name"            ,"DLM3000       "
"Comment"               ,"                                                                                                                                "
"BlockNumber"           ,1               ,1               
"TraceName"             ,"CH1           ","CH2           "
"BlockSize"             ,25000           ,25000           
"VUnit"                 ,"V             ","V             "
"SampleRate"            ,2500000.0       ,2500000.0       
"HResolution"           ,4.000000E-07    ,4.000000E-07    
"HOffset"               ,6.582000E+00    ,6.582000E+00    
"HUnit"                 ,"s             ","s             "
"DisplayBlockSize"      ,25000           ,25000           
"DisplayPointNo."       ,1               ,1                
"Date"                  ,"2021/07/02","2021/07/02"
"Time"                  ,"11:27:28.000000000    ","11:27:28.000000000    "

,      0.1644E+00,      0.2153E+00,
,      0.1644E+00,      0.2156E+00,
,      0.1647E+00,      0.2153E+00,
,      0.1653E+00,      0.2150E+00,
,      0.1659E+00,      0.2147E+00,
,      0.1656E+00,      0.2141E+00,
,      0.1663E+00,      0.2153E+00,
,      0.1672E+00,      0.2159E+00,
,      0.1666E+00,      0.2153E+00,
,      0.1669E+00,      0.2156E+00,
,      0.1669E+00,      0.2147E+00,
,      0.1669E+00,      0.2144E+00,
,      0.1663E+00,      0.2141E+00,
,      0.1663E+00,      0.2134E+00,
,      0.1666E+00,      0.2134E+00,
,      0.1669E+00,      0.2141E+00,
,      0.1663E+00,      0.2138E+00,
,      0.1669E+00,      0.2144E+00,
,      0.1669E+00,      0.2144E+00,
,      0.1672E+00,      0.2144E+00,
,      0.1663E+00,      0.2144E+00,
,      0.1666E+00,      0.2150E+00,
,      0.1663E+00,      0.2153E+00,
,      0.1659E+00,      0.2147E+00,
,      0.1659E+00,      0.2153E+00,
,      0.1656E+00,      0.2147E+00,
,      0.1653E+00,      0.2147E+00,
,      0.1650E+00,      0.2150E+00,
,      0.1656E+00,      0.2153E+00,
,      0.1656E+00,      0.2163E+00,
,      0.1663E+00,      0.2166E+00,
,      0.1659E+00,      0.2166E+00,
,      0.1663E+00,      0.2169E+00,
,      0.1663E+00,      0.2166E+00,
,      0.1672E+00,      0.2159E+00,
,      0.1675E+00,      0.2175E+00,
,      0.1666E+00,      0.2172E+00,
,      0.1666E+00,      0.2178E+00,
,      0.1663E+00,      0.2178E+00,
,      0.1653E+00,      0.2181E+00,
,      0.1659E+00,      0.2181E+00,
,      0.1659E+00,      0.2175E+00,
,      0.1656E+00,      0.2175E+00,
,      0.1659E+00,      0.2175E+00,
,      0.1666E+00,      0.2172E+00,
,      0.1675E+00,      0.2166E+00,
,      0.1669E+00,      0.2166E+00,
,      0.1666E+00,      0.2156E+00,
,      0.1669E+00,      0.2163E+00,
,      0.1666E+00,      0.2153E+00,
,      0.1675E+00,      0.2150E+00,
,      0.1669E+00,      0.2156E+00,
,      0.1678E+00,      0.2150E+00,
,      0.1675E+00,      0.2144E+00,
,      0.1672E+00,      0.2147E+00,
,      0.1666E+00,      0.2156E+00,
,      0.1666E+00,      0.2159E+00,
,      0.1672E+00,      0.2163E+00,
,      0.1675E+00,      0.2169E+00,
,      0.1706E+00,      0.2184E+00,
,      0.1750E+00,      0.2228E+00,
,      0.1784E+00,      0.2269E+00,
,      0.1816E+00,      0.2294E+00,
,      0.1844E+00,      0.2322E+00,
,      0.1875E+00,      0.2353E+00,
,      0.1894E+00,      0.2372E+00,
,      0.1903E+00,      0.2378E+00,
,      0.1919E+00,      0.2394E+00,
,      0.1941E+00,      0.2406E+00,
,      0.1950E+00,      0.2416E+00,
,      0.1950E+00,      0.2425E+00,
,      0.1969E+00,      0.2438E+00,
,      0.1972E+00,      0.2438E+00,
,      0.1978E+00,      0.2447E+00,
,      0.1981E+00,      0.2447E+00,
,      0.1981E+00,      0.2444E+00,
,      0.1978E+00,      0.2447E+00,
,      0.1978E+00,      0.2463E+00,
,      0.1988E+00,      0.2478E+00,
,      0.1991E+00,      0.2488E+00,
,      0.1997E+00,      0.2484E+00,
,      0.1997E+00,      0.2488E+00,
,      0.2000E+00,      0.2494E+00,
,      0.2000E+00,      0.2494E+00,
,      0.2009E+00,      0.2497E+00,
,      0.2009E+00,      0.2497E+00,
,      0.2009E+00,      0.2494E+00,
,      0.2009E+00,      0.2488E+00,
,      0.2009E+00,      0.2503E+00,
,      0.2013E+00,      0.2503E+00,
,      0.2013E+00,      0.2519E+00,
,      0.2022E+00,      0.2512E+00,
,      0.2025E+00,      0.2519E+00,
,      0.2019E+00,      0.2512E+00,
,      0.2016E+00,      0.2519E+00,
,      0.2025E+00,      0.2516E+00,
,      0.2022E+00,      0.2506E+00,
,      0.2019E+00,      0.2512E+00,
,      0.2025E+00,      0.2506E+00,
,      0.2034E+00,      0.2512E+00,
,      0.2031E+00,      0.2522E+00,
,      0.2034E+00,      0.2528E+00,
,      0.2041E+00,      0.2528E+00,
,      0.2034E+00,      0.2528E+00,
,      0.2031E+00,      0.2525E+00,
,      0.2028E+00,      0.2528E+00,
,      0.2031E+00,      0.2525E+00,
,      0.2037E+00,      0.2509E+00,
,      0.2047E+00,      0.2503E+00,
,      0.2050E+00,      0.2506E+00,
,      0.2056E+00,      0.2506E+00,
,      0.2053E+00,      0.2506E+00,
,      0.2062E+00,      0.2497E+00,
,      0.2059E+00,      0.2500E+00,
,      0.2053E+00,      0.2500E+00,
,      0.2047E+00,      0.2497E+00,
,      0.2047E+00,      0.2497E+00,
,      0.2044E+00,      0.2497E+00,
,      0.2034E+00,      0.2484E+00,
,      0.2025E+00,      0.2491E+00,
,      0.2028E+00,      0.2488E+00,
,      0.2028E+00,      0.2481E+00,
,      0.2031E+00,      0.2481E+00,
,      0.2037E+00,      0.2494E+00,
,      0.2050E+00,      0.2497E+00,
,      0.2053E+00,      0.2500E+00,
,      0.2062E+00,      0.2500E+00,
,      0.2062E+00,      0.2506E+00,
,      0.2059E+00,      0.2506E+00,
,      0.2056E+00,      0.2500E+00,
,      0.2047E+00,      0.2500E+00,
,      0.2037E+00,      0.2512E+00,
,      0.2034E+00,      0.2509E+00,
,      0.2028E+00,      0.2516E+00,
,      0.2031E+00,      0.2525E+00,
,      0.2025E+00,      0.2516E+00,
,      0.2025E+00,      0.2522E+00,
,      0.2025E+00,      0.2512E+00,
,      0.2031E+00,      0.2509E+00,
,      0.2028E+00,      0.2500E+00,
,      0.2037E+00,      0.2500E+00,
,      0.2034E+00,      0.2509E+00,
,      0.2034E+00,      0.2509E+00,
,      0.2028E+00,      0.2519E+00,
,      0.2025E+00,      0.2525E+00,
,      0.2031E+00,      0.2541E+00,
,      0.2041E+00,      0.2541E+00,
,      0.2044E+00,      0.2534E+00,
,      0.2044E+00,      0.2534E+00,
,      0.2037E+00,      0.2531E+00,
,      0.2037E+00,      0.2528E+00,
,      0.2044E+00,      0.2531E+00,
,      0.2037E+00,      0.2528E+00,
,      0.2044E+00,      0.2519E+00,
,      0.2037E+00,      0.2512E+00,
,      0.2028E+00,      0.2519E+00,
,      0.2034E+00,      0.2519E+00,
,      0.2022E+00,      0.2522E+00,
,      0.2022E+00,      0.2522E+00,
,      0.2022E+00,      0.2525E+00,
,      0.2019E+00,      0.2528E+00,
,      0.2022E+00,      0.2522E+00,
,      0.2031E+00,      0.2522E+00,
,      0.2044E+00,      0.2528E+00,
,      0.2047E+00,      0.2534E+00,
,      0.2053E+00,      0.2531E+00,
,      0.2047E+00,      0.2534E+00,
,      0.2050E+00,      0.2534E+00,
,      0.2041E+00,      0.2541E+00,
,      0.2037E+00,      0.2531E+00,
,      0.2034E+00,      0.2531E+00,
,      0.2041E+00,      0.2537E+00,
,      0.2041E+00,      0.2534E+00,
,      0.2041E+00,      0.2531E+00,
,      0.2034E+00,      0.2525E+00,
,      0.2037E+00,      0.2525E+00,
,      0.2034E+00,      0.2531E+00,
,      0.2037E+00,      0.2528E+00,
,      0.2041E+00,      0.2519E+00,
,      0.2047E+00,      0.2525E+00,
,      0.2037E+00,      0.2522E+00,
,      0.2044E+00,      0.2516E+00,
,      0.2050E+00,      0.2512E+00,
,      0.2075E+00,      0.2537E+00,
,      0.2106E+00,      0.2578E+00,
,      0.2150E+00,      0.2612E+00,
,      0.2178E+00,      0.2663E+00,
,      0.2219E+00,      0.2691E+00,
,      0.2241E+00,      0.2719E+00,
,      0.2269E+00,      0.2738E+00,
,      0.2291E+00,      0.2763E+00,
,      0.2306E+00,      0.2778E+00,
,      0.2325E+00,      0.2797E+00,
,      0.2338E+00,      0.2809E+00,
,      0.2362E+00,      0.2828E+00,
,      0.2378E+00,      0.2831E+00,
,      0.2384E+00,      0.2837E+00,
,      0.2397E+00,      0.2850E+00,
,      0.2406E+00,      0.2859E+00,
,      0.2412E+00,      0.2862E+00,
,      0.2412E+00,      0.2866E+00,
,      0.2416E+00,      0.2872E+00,
,      0.2416E+00,      0.2866E+00,
,      0.2422E+00,      0.2869E+00,
,      0.2434E+00,      0.2869E+00,
,      0.2431E+00,      0.2866E+00,
,      0.2441E+00,      0.2869E+00,
,      0.2444E+00,      0.2872E+00,
,      0.2438E+00,      0.2875E+00,
,      0.2444E+00,      0.2875E+00,
,      0.2434E+00,      0.2887E+00,
,      0.2438E+00,      0.2891E+00,
,      0.2431E+00,      0.2891E+00,
,      0.2438E+00,      0.2900E+00,
,      0.2434E+00,      0.2900E+00,
,      0.2422E+00,      0.2900E+00,
,      0.2425E+00,      0.2900E+00,
,      0.2419E+00,      0.2897E+00,
,      0.2409E+00,      0.2900E+00,
,      0.2412E+00,      0.2909E+00,
,      0.2416E+00,      0.2909E+00,
,      0.2409E+00,      0.2909E+00,
,      0.2409E+00,      0.2912E+00,
,      0.2412E+00,      0.2912E+00,
,      0.2409E+00,      0.2912E+00,
,      0.2400E+00,      0.2916E+00,
,      0.2406E+00,      0.2916E+00,
,      0.2397E+00,      0.2912E+00,
,      0.2403E+00,      0.2906E+00,
,      0.2397E+00,      0.2909E+00,
,      0.2406E+00,      0.2903E+00,
,      0.2406E+00,      0.2903E+00,
,      0.2419E+00,      0.2900E+00,
,      0.2422E+00,      0.2916E+00,
,      0.2425E+00,      0.2909E+00,
,      0.2422E+00,      0.2919E+00,
,      0.2419E+00,      0.2912E+00,
,      0.2428E+00,      0.2919E+00,
,      0.2422E+00,      0.2912E+00,
,      0.2419E+00,      0.2900E+00,
,      0.2412E+00,      0.2897E+00,
,      0.2419E+00,      0.2887E+00,
,      0.2409E+00,      0.2878E+00,
,      0.2412E+00,      0.2875E+00,
,      0.2403E+00,      0.2881E+00,
,      0.2406E+00,      0.2884E+00,
,      0.2403E+00,      0.2891E+00,
,      0.2394E+00,      0.2897E+00,
,      0.2400E+00,      0.2894E+00,
,      0.2400E+00,      0.2903E+00,
,      0.2409E+00,      0.2897E+00,
,      0.2406E+00,      0.2897E+00,
,      0.2412E+00,      0.2903E+00,
,      0.2422E+00,      0.2906E+00,
,      0.2425E+00,      0.2906E+00,
,      0.2434E+00,      0.2909E+00,
,      0.2447E+00,      0.2912E+00,
,      0.2444E+00,      0.2906E+00,
,      0.2447E+00,      0.2906E+00,
,      0.2450E+00,      0.2912E+00,
,      0.2450E+00,      0.2916E+00,
,      0.2463E+00,      0.2922E+00,
,      0.2463E+00,      0.2925E+00,
,      0.2459E+00,      0.2925E+00,
,      0.2463E+00,      0.2928E+00,
,      0.2459E+00,      0.2919E+00,
,      0.2466E+00,      0.2909E+00,
,      0.2466E+00,      0.2912E+00,
,      0.2463E+00,      0.2912E+00,
,      0.2472E+00,      0.2912E+00,
,      0.2475E+00,      0.2916E+00,
,      0.2484E+00,      0.2916E+00,
,      0.2481E+00,      0.2912E+00,
,      0.2478E+00,      0.2925E+00,
,      0.2475E+00,      0.2922E+00,
,      0.2475E+00,      0.2931E+00,
,      0.2475E+00,      0.2931E+00,
,      0.2484E+00,      0.2928E+00,
,      0.2484E+00,      0.2937E+00,
,      0.2491E+00,      0.2941E+00,
,      0.2484E+00,      0.2937E+00,
,      0.2484E+00,      0.2931E+00,
,      0.2488E+00,      0.2919E+00,
,      0.2488E+00,      0.2912E+00,
,      0.2481E+00,      0.2909E+00,
,      0.2475E+00,      0.2912E+00,
,      0.2472E+00,      0.2909E+00,
,      0.2478E+00,      0.2909E+00,
,      0.2469E+00,      0.2916E+00,
,      0.2475E+00,      0.2919E+00,
,      0.2472E+00,      0.2925E+00,
,      0.2459E+00,      0.2916E+00,
,      0.2453E+00,      0.2919E+00,
,      0.2447E+00,      0.2919E+00,
,      0.2447E+00,      0.2916E+00,
,      0.2444E+00,      0.2906E+00,
,      0.2438E+00,      0.2900E+00,
,      0.2438E+00,      0.2903E+00,
,      0.2438E+00,      0.2897E+00,
,      0.2444E+00,      0.2906E+00,
,      0.2438E+00,      0.2909E+00,
,      0.2441E+00,      0.2906E+00,
,      0.2450E+00,      0.2906E+00,
,      0.2450E+00,      0.2900E+00,
,      0.2450E+00,      0.2909E+00,
,      0.2450E+00,      0.2912E+00,
,      0.2453E+00,      0.2906E+00,
,      0.2463E+00,      0.2919E+00,
,      0.2494E+00,      0.2950E+00,
,      0.2544E+00,      0.2981E+00,
,      0.2575E+00,      0.3009E+00,
,      0.2616E+00,      0.3038E+00,
,      0.2637E+00,      0.3063E+00,
,      0.2659E+00,      0.3091E+00,
,      0.2681E+00,      0.3106E+00,
,      0.2694E+00,      0.3125E+00,
,      0.2706E+00,      0.3144E+00,
,      0.2725E+00,      0.3159E+00,
,      0.2734E+00,      0.3169E+00,
,      0.2738E+00,      0.3191E+00,
,      0.2753E+00,      0.3197E+00,
,      0.2753E+00,      0.3209E+00,
,      0.2769E+00,      0.3216E+00,
,      0.2772E+00,      0.3225E+00,
,      0.2781E+00,      0.3219E+00,
,      0.2788E+00,      0.3225E+00,
,      0.2791E+00,      0.3219E+00,
,      0.2800E+00,      0.3222E+00,
,      0.2803E+00,      0.3228E+00,
,      0.2806E+00,      0.3225E+00,
,      0.2806E+00,      0.3237E+00,
,      0.2800E+00,      0.3237E+00,
,      0.2803E+00,      0.3241E+00,
,      0.2803E+00,      0.3244E+00,
,      0.2803E+00,      0.3253E+00,
,      0.2813E+00,      0.3256E+00,
,      0.2813E+00,      0.3262E+00,
,      0.2809E+00,      0.3262E+00,
,      0.2806E+00,      0.3269E+00,
,      0.2794E+00,      0.3269E+00,
,      0.2800E+00,      0.3272E+00,
,      0.2794E+00,      0.3269E+00,
,      0.2800E+00,      0.3262E+00,
,      0.2800E+00,      0.3262E+00,
,      0.2806E+00,      0.3266E+00,
,      0.2819E+00,      0.3269E+00,
,      0.2822E+00,      0.3272E+00,
,      0.2831E+00,      0.3278E+00,
,      0.2831E+00,      0.3281E+00,
,      0.2834E+00,      0.3275E+00,
,      0.2837E+00,      0.3275E+00,
,      0.2841E+00,      0.3272E+00,
,      0.2844E+00,      0.3272E+00,
,      0.2844E+00,      0.3281E+00,
,      0.2841E+00,      0.3278E+00,
,      0.2841E+00,      0.3272E+00,
,      0.2841E+00,      0.3269E+00,
,      0.2844E+00,      0.3259E+00,
,      0.2847E+00,      0.3259E+00,
,      0.2853E+00,      0.3266E+00,
,      0.2853E+00,      0.3262E+00,
,      0.2856E+00,      0.3262E+00,
,      0.2853E+00,      0.3256E+00,
,      0.2844E+00,      0.3256E+00,
,      0.2841E+00,      0.3253E+00,
,      0.2847E+00,      0.3250E+00,
,      0.2847E+00,      0.3250E+00,
,      0.2844E+00,      0.3237E+00,
,      0.2847E+00,      0.3237E+00,
,      0.2853E+00,      0.3234E+00,
,      0.2850E+00,      0.3225E+00,
,      0.2850E+00,      0.3225E+00,
,      0.2850E+00,      0.3231E+00,
,      0.2837E+00,      0.3231E+00,
,      0.2831E+00,      0.3231E+00,
,      0.2831E+00,      0.3237E+00,
,      0.2825E+00,      0.3231E+00,
,      0.2819E+00,      0.3234E+00,
,      0.2816E+00,      0.3241E+00,
,      0.2831E+00,      0.3241E+00,
,      0.2828E+00,      0.3253E+00,
,      0.2837E+00,      0.3253E+00,
,      0.2834E+00,      0.3250E+00,
,      0.2834E+00,      0.3244E+00,
,      0.2825E+00,      0.3244E+00,
,      0.2831E+00,      0.3250E+00,
,      0.2825E+00,      0.3247E+00,
,      0.2825E+00,      0.3253E+00,
,      0.2834E+00,      0.3247E+00,
,      0.2834E+00,      0.3250E+00,
,      0.2844E+00,      0.3247E+00,
,      0.2847E+00,      0.3253E+00,
,      0.2850E+00,      0.3247E+00,
,      0.2844E+00,      0.3247E+00,
,      0.2847E+00,      0.3250E+00,
,      0.2850E+00,      0.3247E+00,
,      0.2850E+00,      0.3244E+00,
,      0.2859E+00,      0.3241E+00,
,      0.2856E+00,      0.3234E+00,
,      0.2859E+00,      0.3228E+00,
,      0.2853E+00,      0.3231E+00,
,      0.2850E+00,      0.3231E+00,
,      0.2837E+00,      0.3228E+00,
,      0.2841E+00,      0.3237E+00,
,      0.2841E+00,      0.3237E+00,
,      0.2847E+00,      0.3256E+00,
,      0.2847E+00,      0.3262E+00,
,      0.2847E+00,      0.3266E+00,
,      0.2859E+00,      0.3256E+00,
,      0.2853E+00,      0.3259E+00,
,      0.2856E+00,      0.3247E+00,
,      0.2850E+00,      0.3247E+00,
,      0.2850E+00,      0.3253E+00,
,      0.2866E+00,      0.3250E+00,
,      0.2866E+00,      0.3244E+00,
,      0.2872E+00,      0.3244E+00,
,      0.2872E+00,      0.3244E+00,
,      0.2866E+00,      0.3241E+00,
,      0.2869E+00,      0.3234E+00,
,      0.2862E+00,      0.3231E+00,
,      0.2866E+00,      0.3231E+00,
,      0.2859E+00,      0.3228E+00,
,      0.2859E+00,      0.3222E+00,
,      0.2862E+00,      0.3228E+00,
,      0.2872E+00,      0.3222E+00,
,      0.2869E+00,      0.3222E+00,
,      0.2869E+00,      0.3231E+00,
,      0.2878E+00,      0.3225E+00,
,      0.2869E+00,      0.3237E+00,
,      0.2881E+00,      0.3234E+00,
,      0.2887E+00,      0.3247E+00,
,      0.2887E+00,      0.3244E+00,
,      0.2919E+00,      0.3262E+00,
,      0.2969E+00,      0.3297E+00,
,      0.3003E+00,      0.3338E+00,
,      0.3041E+00,      0.3369E+00,
,      0.3069E+00,      0.3409E+00,
,      0.3094E+00,      0.3428E+00,
,      0.3106E+00,      0.3450E+00,
,      0.3119E+00,      0.3469E+00,
,      0.3131E+00,      0.3487E+00,
,      0.3144E+00,      0.3506E+00,
,      0.3150E+00,      0.3522E+00,
,      0.3159E+00,      0.3528E+00,
,      0.3166E+00,      0.3528E+00,
,      0.3175E+00,      0.3541E+00,
,      0.3181E+00,      0.3541E+00,
,      0.3184E+00,      0.3544E+00,
,      0.3181E+00,      0.3544E+00,
,      0.3181E+00,      0.3553E+00,
,      0.3184E+00,      0.3562E+00,
,      0.3191E+00,      0.3572E+00,
,      0.3197E+00,      0.3575E+00,
,      0.3197E+00,      0.3572E+00,
,      0.3203E+00,      0.3581E+00,
,      0.3206E+00,      0.3581E+00,
,      0.3209E+00,      0.3584E+00,
,      0.3206E+00,      0.3584E+00,
,      0.3209E+00,      0.3597E+00,
,      0.3216E+00,      0.3600E+00,
,      0.3216E+00,      0.3597E+00,
,      0.3219E+00,      0.3600E+00,
,      0.3219E+00,      0.3603E+00,
,      0.3222E+00,      0.3613E+00,
,      0.3228E+00,      0.3609E+00,
,      0.3225E+00,      0.3609E+00,
,      0.3234E+00,      0.3609E+00,
,      0.3225E+00,      0.3622E+00,
,      0.3228E+00,      0.3616E+00,
,      0.3228E+00,      0.3625E+00,
,      0.3237E+00,      0.3628E+00,
,      0.3241E+00,      0.3616E+00,
,      0.3231E+00,      0.3613E+00,
,      0.3225E+00,      0.3613E+00,
,      0.3225E+00,      0.3613E+00,
,      0.3219E+00,      0.3616E+00,
,      0.3219E+00,      0.3625E+00,
,      0.3228E+00,      0.3631E+00,
,      0.3228E+00,      0.3628E+00,
,      0.3234E+00,      0.3634E+00,
,      0.3231E+00,      0.3631E+00,
,      0.3222E+00,      0.3625E+00,
,      0.3216E+00,      0.3634E+00,
,      0.3216E+00,      0.3631E+00,
,      0.3216E+00,      0.3644E+00,
,      0.3216E+00,      0.3641E+00,
,      0.3222E+00,      0.3644E+00,
,      0.3222E+00,      0.3650E+00,
,      0.3219E+00,      0.3641E+00,
,      0.3228E+00,      0.3647E+00,
,      0.3228E+00,      0.3641E+00,
,      0.3234E+00,      0.3650E+00,
,      0.3231E+00,      0.3644E+00,
,      0.3234E+00,      0.3641E+00,
,      0.3234E+00,      0.3641E+00,
,      0.3234E+00,      0.3631E+00,
,      0.3241E+00,      0.3638E+00,
,      0.3241E+00,      0.3641E+00,
,      0.3241E+00,      0.3634E+00,
,      0.3241E+00,      0.3631E+00,
,      0.3244E+00,      0.3631E+00,
,      0.3250E+00,      0.3634E+00,
,      0.3247E+00,      0.3625E+00,
,      0.3256E+00,      0.3625E+00,
,      0.3272E+00,      0.3609E+00,
,      0.3272E+00,      0.3603E+00,
,      0.3288E+00,      0.3606E+00,
,      0.3288E+00,      0.3613E+00,
,      0.3281E+00,      0.3613E+00,
,      0.3288E+00,      0.3619E+00,
,      0.3284E+00,      0.3622E+00,
,      0.3281E+00,      0.3622E+00,
,      0.3275E+00,      0.3625E+00,
,      0.3266E+00,      0.3625E+00,
,      0.3259E+00,      0.3638E+00,
,      0.3259E+00,      0.3628E+00,
,      0.3256E+00,      0.3628E+00,
,      0.3253E+00,      0.3638E+00,
,      0.3253E+00,      0.3634E+00,
,      0.3247E+00,      0.3641E+00,
,      0.3250E+00,      0.3647E+00,
,      0.3259E+00,      0.3644E+00,
,      0.3266E+00,      0.3650E+00,
,      0.3275E+00,      0.3650E+00,
,      0.3275E+00,      0.3638E+00,
,      0.3269E+00,      0.3634E+00,
,      0.3272E+00,      0.3641E+00,
,      0.3272E+00,      0.3638E+00,
,      0.3269E+00,      0.3644E+00,
,      0.3266E+00,      0.3634E+00,
,      0.3259E+00,      0.3634E+00,
,      0.3262E+00,      0.3622E+00,
,      0.3269E+00,      0.3613E+00,
,      0.3278E+00,      0.3613E+00,
,      0.3281E+00,      0.3603E+00,
,      0.3275E+00,      0.3594E+00,
,      0.3275E+00,      0.3600E+00,
,      0.3281E+00,      0.3600E+00,
,      0.3281E+00,      0.3603E+00,
,      0.3272E+00,      0.3600E+00,
,      0.3275E+00,      0.3594E+00,
,      0.3272E+00,      0.3600E+00,
,      0.3266E+00,      0.3603E+00,
,      0.3262E+00,      0.3603E+00,
,      0.3266E+00,      0.3609E+00,
,      0.3266E+00,      0.3622E+00,
,      0.3256E+00,      0.3625E+00,
,      0.3253E+00,      0.3631E+00,
,      0.3250E+00,      0.3634E+00,
,      0.3250E+00,      0.3638E+00,
,      0.3259E+00,      0.3650E+00,
,      0.3253E+00,      0.3650E+00,
,      0.3256E+00,      0.3650E+00,
,      0.3272E+00,      0.3666E+00,
,      0.3275E+00,      0.3669E+00,
,      0.3288E+00,      0.3675E+00,
,      0.3306E+00,      0.3688E+00,
,      0.3344E+00,      0.3716E+00,
,      0.3403E+00,      0.3738E+00,
,      0.3450E+00,      0.3775E+00,
,      0.3484E+00,      0.3800E+00,
,      0.3525E+00,      0.3822E+00,
,      0.3553E+00,      0.3844E+00,
,      0.3584E+00,      0.3856E+00,
,      0.3609E+00,      0.3875E+00,
,      0.3625E+00,      0.3875E+00,
,      0.3644E+00,      0.3887E+00,
,      0.3653E+00,      0.3887E+00,
,      0.3659E+00,      0.3891E+00,
,      0.3666E+00,      0.3903E+00,
,      0.3669E+00,      0.3903E+00,
,      0.3681E+00,      0.3906E+00,
,      0.3681E+00,      0.3913E+00,
,      0.3688E+00,      0.3925E+00,
,      0.3694E+00,      0.3928E+00,
,      0.3700E+00,      0.3938E+00,
,      0.3697E+00,      0.3938E+00,
,      0.3706E+00,      0.3941E+00,
,      0.3706E+00,      0.3941E+00,
,      0.3713E+00,      0.3950E+00,
,      0.3722E+00,      0.3950E+00,
,      0.3731E+00,      0.3963E+00,
,      0.3728E+00,      0.3959E+00,
,      0.3731E+00,      0.3950E+00,
,      0.3741E+00,      0.3956E+00,
,      0.3744E+00,      0.3959E+00,
,      0.3744E+00,      0.3956E+00,
,      0.3741E+00,      0.3953E+00,
,      0.3734E+00,      0.3963E+00,
,      0.3734E+00,      0.3959E+00,
,      0.3734E+00,      0.3972E+00,
,      0.3728E+00,      0.3975E+00,
,      0.3722E+00,      0.3978E+00,
,      0.3722E+00,      0.3991E+00,
,      0.3716E+00,      0.3991E+00,
,      0.3716E+00,      0.3991E+00,
,      0.3719E+00,      0.3988E+00,
,      0.3722E+00,      0.3988E+00,
,      0.3731E+00,      0.3981E+00,
,      0.3725E+00,      0.3991E+00,
,      0.3731E+00,      0.3981E+00,
,      0.3734E+00,      0.3981E+00,
